mon_estacao_dados_data,mon_estacao_dados_hora,mon_estacao_dados_precipitacao,mon_estacao_dados_temperatura,mon_estacao_dados_pressao_atm_media,mon_estacao_dados_temperatura_media,mon_estacao_dados_umidade_media,mon_estacao_dados_radiacao_solar_global,mon_estacao_dados_direcao_media_1h,mon_estacao_dados_direcao_rajada_1h,mon_estacao_dados_velocidade_vento_media_1h
2016-06-20,19:00:00,0.00,32.00,1014.10,28.10,64.00,1667.14,1.80,5.80,143.00
2016-06-20,20:00:00,0.00,30.00,1014.40,27.00,69.00,353.82,1.60,5.00,155.00
2016-06-20,21:00:00,0.00,28.00,1014.80,25.40,73.00,-0.18,1.80,5.20,125.00
2016-06-20,22:00:00,0.00,27.00,1015.30,24.50,82.00,-3.47,0.50,5.20,280.00
2016-06-20,23:00:00,0.00,26.00,1015.80,23.40,85.00,-3.54,0.50,1.60,272.00
2016-06-21,00:00:00,0.00,25.00,1016.00,22.80,86.00,-3.54,0.30,1.60,345.00
2016-06-21,01:00:00,0.00,24.00,1016.00,22.50,87.00,-3.47,0.40,1.60,256.00
2016-06-21,02:00:00,0.00,24.00,1016.00,22.50,87.00,-3.52,0.60,1.50,257.00
2016-06-21,03:00:00,0.00,23.00,1015.90,21.80,88.00,-3.54,0.40,1.50,327.00
2016-06-21,04:00:00,0.20,23.00,1015.60,21.80,88.00,-3.16,0.40,1.40,20.00
2016-06-21,05:00:00,0.20,23.00,1015.40,21.80,88.00,-3.11,0.60,2.10,239.00
2016-06-21,06:00:00,0.00,23.00,1014.80,21.80,88.00,-3.53,0.30,2.30,289.00
2016-06-21,07:00:00,0.00,22.00,1015.10,20.90,88.00,-3.54,0.10,0.90,170.00
2016-06-21,08:00:00,0.00,21.00,1015.40,20.40,89.00,-3.54,0.20,1.20,351.00
2016-06-21,09:00:00,0.00,21.00,1015.50,20.40,89.00,61.77,0.20,0.70,168.00
2016-06-21,10:00:00,0.00,22.00,1016.30,23.20,89.00,748.84,0.60,2.40,200.00
2016-06-21,11:00:00,0.00,25.00,1016.60,26.10,88.00,2541.37,1.70,4.00,206.00
2016-06-21,12:00:00,0.00,28.00,1017.10,27.20,73.00,3698.87,2.20,5.10,176.00
2016-06-21,13:00:00,0.00,30.00,1017.00,28.20,68.00,3829.82,2.20,6.50,167.00
2016-06-21,14:00:00,0.00,31.00,1016.90,28.80,67.00,2655.28,2.70,6.50,157.00
2016-06-21,15:00:00,0.00,32.00,1016.40,28.90,65.00,2591.38,2.30,6.00,166.00
2016-06-21,16:00:00,0.00,32.00,1015.70,29.40,65.00,2752.89,2.20,7.00,163.00
2016-06-21,17:00:00,0.00,32.00,1014.80,28.70,65.00,3419.23,2.90,6.40,161.00
2016-06-21,18:00:00,0.00,32.00,1014.20,28.40,70.00,2553.18,2.70,7.10,158.00
2016-06-21,19:00:00,0.00,31.00,1014.20,27.40,71.00,1521.11,2.10,7.40,160.00
2016-06-21,20:00:00,0.00,30.00,1014.70,27.00,76.00,521.01,2.40,7.90,161.00
2016-06-21,21:00:00,0.00,29.00,1015.10,26.30,79.00,1.41,1.30,6.40,181.00
2016-06-21,22:00:00,0.00,28.00,1015.30,25.70,82.00,-3.34,1.20,4.80,175.00
2016-06-21,23:00:00,0.00,27.00,1015.90,25.50,87.00,-3.18,0.60,4.80,126.00
2016-06-22,00:00:00,0.20,26.00,1016.60,24.60,91.00,-3.48,0.20,4.90,329.00
2016-06-22,01:00:00,0.80,25.00,1016.60,23.60,93.00,-3.42,1.20,4.50,182.00
2016-06-22,02:00:00,0.80,25.00,1016.70,23.10,94.00,-3.16,1.30,3.40,197.00
2016-06-22,03:00:00,0.20,24.00,1016.60,23.30,94.00,-2.89,1.40,4.10,143.00
2016-06-22,04:00:00,0.80,24.00,1016.40,23.30,94.00,-3.07,1.30,5.30,163.00
2016-06-22,05:00:00,0.60,24.00,1016.00,22.50,94.00,-3.09,1.10,5.00,194.00
2016-06-22,06:00:00,0.00,23.00,1015.60,22.40,94.00,-3.44,1.10,4.20,170.00
2016-06-22,07:00:00,0.00,24.00,1015.00,22.90,94.00,-3.38,1.10,4.00,190.00
2016-06-22,08:00:00,0.20,24.00,1014.90,22.80,94.00,-3.18,1.10,4.50,221.00
2016-06-22,09:00:00,4.00,24.00,1015.60,23.00,95.00,34.81,1.20,6.30,215.00
2016-06-22,10:00:00,0.60,24.00,1016.40,23.50,94.00,375.13,1.10,3.80,234.00
2016-06-22,11:00:00,3.20,24.00,1017.30,23.70,94.00,495.95,1.40,5.20,166.00
2016-06-22,12:00:00,0.00,25.00,1017.30,25.80,94.00,1901.12,1.80,5.90,155.00
2016-06-22,13:00:00,0.20,26.00,1017.40,26.40,89.00,2304.14,1.50,8.70,158.00
2016-06-22,14:00:00,2.40,27.00,1017.50,27.10,90.00,2626.36,3.20,8.70,139.00
2016-06-22,15:00:00,0.40,28.00,1016.60,27.20,88.00,2257.10,2.50,7.50,120.00
2016-06-22,16:00:00,0.00,29.00,1016.10,27.50,90.00,3562.58,3.50,8.20,128.00
2016-06-22,17:00:00,0.00,30.00,1015.50,27.50,82.00,2556.25,3.20,8.20,137.00
2016-06-22,18:00:00,0.00,31.00,1014.80,27.80,74.00,2704.92,2.90,8.40,131.00
2016-06-22,19:00:00,0.00,31.00,1014.60,27.40,75.00,1453.98,2.60,8.20,130.00
2016-06-22,20:00:00,0.00,29.00,1014.90,26.80,77.00,302.37,2.00,7.40,139.00
2016-06-22,21:00:00,0.00,28.00,1015.00,26.20,79.00,0.92,1.80,7.50,130.00
2016-06-22,22:00:00,0.00,27.00,1015.20,26.20,79.00,-3.54,2.70,6.20,134.00
2016-06-22,23:00:00,0.00,27.00,1015.70,26.20,77.00,-3.54,2.10,6.50,137.00
2016-06-23,00:00:00,0.00,27.00,1016.20,26.20,78.00,-3.52,2.00,6.30,143.00
2016-06-23,01:00:00,0.00,27.00,1016.40,26.10,81.00,-3.26,1.30,4.90,135.00
2016-06-23,02:00:00,0.00,27.00,1016.40,26.20,82.00,-3.25,2.10,6.90,140.00
2016-06-23,03:00:00,0.00,27.00,1016.40,26.10,85.00,-3.42,3.00,8.20,152.00
2016-06-23,04:00:00,1.20,25.00,1016.30,24.30,94.00,-3.49,0.40,9.00,211.00
2016-06-23,05:00:00,0.20,25.00,1015.70,23.70,94.00,-3.25,1.10,4.50,176.00
2016-06-23,06:00:00,0.00,24.00,1015.20,23.30,94.00,-3.31,0.50,2.90,234.00
2016-06-23,07:00:00,0.00,24.00,1014.90,23.10,95.00,-3.39,0.30,2.40,196.00
2016-06-23,08:00:00,1.00,24.00,1015.40,23.10,95.00,-3.01,1.10,6.90,133.00
2016-06-23,09:00:00,0.20,24.00,1015.50,23.20,95.00,74.04,0.70,2.90,228.00
2016-06-23,10:00:00,0.40,25.00,1016.00,24.90,95.00,672.23,1.20,4.10,206.00
2016-06-23,11:00:00,0.00,26.00,1016.40,26.80,92.00,1910.84,2.50,7.70,132.00
2016-06-23,12:00:00,1.20,28.00,1016.50,28.20,81.00,2763.88,2.60,7.70,140.00
2016-06-23,13:00:00,0.20,28.00,1016.50,26.90,93.00,1871.19,2.80,7.20,127.00
2016-06-23,14:00:00,0.20,29.00,1016.40,27.90,86.00,3358.77,2.60,8.90,130.00
2016-06-23,15:00:00,0.00,31.00,1016.00,28.50,75.00,2824.12,2.60,7.30,127.00
2016-06-23,16:00:00,0.00,32.00,1015.40,28.80,77.00,2118.03,2.70,7.30,125.00
2016-06-23,17:00:00,0.00,31.00,1014.70,28.00,76.00,2756.10,2.60,7.10,136.00
2016-06-23,18:00:00,0.00,31.00,1014.30,27.30,76.00,1782.17,2.00,7.40,119.00
2016-06-23,19:00:00,0.00,31.00,1014.40,27.10,77.00,1445.11,1.40,5.90,121.00
2016-06-23,20:00:00,0.00,29.00,1014.70,26.20,82.00,260.62,1.60,5.00,130.00
2016-06-23,21:00:00,0.00,27.00,1015.10,25.10,89.00,0.83,0.60,3.80,137.00
2016-06-23,22:00:00,0.00,27.00,1015.40,24.80,90.00,-3.03,1.30,4.20,118.00
2016-06-23,23:00:00,1.20,26.00,1016.00,24.90,93.00,-3.47,0.60,4.90,188.00
2016-06-24,00:00:00,6.20,25.00,1016.50,23.70,94.00,-2.27,0.70,3.50,356.00
2016-06-24,01:00:00,0.00,25.00,1016.40,23.10,95.00,-2.95,0.60,2.10,188.00
2016-06-24,02:00:00,0.00,24.00,1016.30,22.60,95.00,-3.54,0.50,2.00,210.00
2016-06-24,03:00:00,0.00,24.00,1016.10,22.30,95.00,-3.54,0.60,2.50,217.00
2016-06-24,04:00:00,0.00,23.00,1015.80,21.90,95.00,-3.54,0.50,2.20,230.00
2016-06-24,05:00:00,0.00,23.00,1015.40,21.60,95.00,-3.54,0.40,1.80,224.00
2016-06-24,06:00:00,0.00,22.00,1014.90,21.30,96.00,-3.54,0.40,2.70,246.00
2016-06-24,07:00:00,0.00,22.00,1014.80,21.10,96.00,-3.54,0.30,1.50,272.00
2016-06-24,08:00:00,0.00,22.00,1015.00,20.90,96.00,-3.54,0.30,2.50,306.00
2016-06-24,09:00:00,0.20,21.00,1015.20,20.60,96.00,49.96,0.40,0.80,323.00
2016-06-24,10:00:00,0.00,22.00,1015.90,23.40,96.00,722.02,0.80,2.90,231.00
2016-06-24,11:00:00,0.00,25.00,1016.30,25.10,92.00,1809.83,1.10,3.20,201.00
2016-06-24,12:00:00,0.00,27.00,1016.50,26.80,82.00,3497.25,2.10,5.20,165.00
2016-06-24,13:00:00,0.00,28.00,1016.60,27.00,79.00,2164.94,1.90,5.50,147.00
2016-06-24,14:00:00,0.00,29.00,1016.60,28.10,77.00,1971.00,2.40,7.80,154.00
2016-06-24,15:00:00,0.00,31.00,1016.30,28.50,73.00,1896.76,2.50,7.00,142.00
2016-06-24,16:00:00,0.00,31.00,1015.90,28.60,68.00,4086.13,2.60,6.60,138.00
2016-06-24,17:00:00,0.00,31.00,1015.10,28.40,72.00,3387.81,2.50,6.90,145.00
2016-06-24,18:00:00,0.00,30.00,1014.60,27.80,75.00,1943.59,2.90,7.50,144.00
2016-06-24,19:00:00,0.00,30.00,1014.70,27.10,77.00,1152.74,2.80,7.60,144.00
2016-06-24,20:00:00,0.00,28.00,1015.20,26.00,77.00,328.44,1.30,7.60,162.00
2016-06-24,21:00:00,0.00,27.00,1015.60,25.10,80.00,2.98,1.00,4.10,162.00
2016-06-24,22:00:00,0.00,26.00,1016.00,24.70,83.00,-2.99,1.20,3.50,172.00
2016-06-24,23:00:00,0.00,26.00,1016.60,24.80,86.00,-3.39,0.60,3.80,190.00
2016-06-25,00:00:00,0.00,25.00,1017.10,23.80,90.00,-3.44,0.50,2.90,202.00
2016-06-25,01:00:00,0.00,24.00,1017.10,23.10,91.00,-3.54,0.60,2.60,196.00
2016-06-25,02:00:00,0.00,24.00,1017.10,22.90,91.00,-3.54,0.50,2.00,265.00
2016-06-25,03:00:00,0.00,23.00,1017.10,22.10,93.00,-3.54,0.60,2.30,220.00
2016-06-25,04:00:00,0.00,23.00,1016.60,22.00,93.00,-3.54,0.60,2.60,211.00
2016-06-25,05:00:00,0.00,23.00,1016.10,21.80,94.00,-3.54,0.40,2.60,251.00
2016-06-25,06:00:00,0.00,22.00,1015.50,21.40,95.00,-3.54,0.60,1.90,237.00
2016-06-25,07:00:00,0.00,22.00,1015.40,21.20,95.00,-3.54,0.40,1.70,194.00
2016-06-25,08:00:00,0.00,22.00,1015.70,21.00,95.00,-3.54,0.40,1.40,179.00
2016-06-25,09:00:00,0.00,22.00,1015.70,21.10,96.00,42.34,0.30,1.40,270.00
2016-06-25,10:00:00,0.00,22.00,1016.20,24.00,96.00,770.99,1.10,3.40,181.00
2016-06-25,11:00:00,0.00,26.00,1016.60,26.30,87.00,2549.22,1.50,4.30,176.00
2016-06-25,12:00:00,0.00,29.00,1016.80,27.40,79.00,3404.62,2.00,5.10,144.00
2016-06-25,13:00:00,0.00,30.00,1016.80,27.90,75.00,2666.27,2.00,5.60,162.00
2016-06-25,14:00:00,0.00,31.00,1016.60,29.20,72.00,2339.73,2.70,7.60,144.00
2016-06-25,15:00:00,0.00,32.00,1016.00,29.00,73.00,1717.80,2.50,6.20,155.00
2016-06-25,16:00:00,0.00,33.00,1015.20,29.10,71.00,3771.80,2.50,6.90,140.00
2016-06-25,17:00:00,0.00,33.00,1014.50,29.20,71.00,4243.91,2.40,7.00,147.00
2016-06-25,18:00:00,0.00,33.00,1014.10,28.70,73.00,2763.01,2.00,7.40,148.00
2016-06-25,19:00:00,1.00,32.00,1014.30,28.20,81.00,1733.93,3.00,8.90,124.00
2016-06-25,20:00:00,0.00,29.00,1014.40,25.00,93.00,180.85,0.40,8.90,228.00
2016-06-25,21:00:00,0.00,27.00,1014.50,23.90,95.00,1.48,0.50,1.60,180.00
2016-06-25,22:00:00,0.20,26.00,1015.00,24.90,95.00,-3.48,1.70,5.00,129.00
2016-06-25,23:00:00,0.00,26.00,1015.50,25.30,88.00,-2.06,1.80,5.80,129.00
2016-06-26,00:00:00,0.80,26.00,1015.80,25.20,91.00,-3.35,1.60,5.90,124.00
2016-06-26,01:00:00,0.00,26.00,1015.80,24.80,89.00,-3.24,2.10,7.60,122.00
2016-06-26,02:00:00,0.00,26.00,1015.70,25.40,85.00,-3.06,2.00,6.40,125.00
2016-06-26,03:00:00,0.00,26.00,1015.70,25.50,82.00,-3.26,2.20,7.10,126.00
2016-06-26,04:00:00,0.00,26.00,1015.40,25.50,82.00,-3.53,2.40,7.60,128.00
2016-06-26,05:00:00,0.00,26.00,1014.80,25.60,81.00,-3.54,2.10,7.20,131.00
2016-06-26,06:00:00,0.00,26.00,1014.40,25.30,83.00,-3.54,2.30,5.70,139.00
2016-06-26,07:00:00,0.00,25.00,1014.20,25.00,80.00,-3.54,2.00,5.70,147.00
2016-06-26,08:00:00,0.00,25.00,1014.50,24.70,83.00,-3.54,0.90,5.20,154.00
2016-06-26,09:00:00,0.00,25.00,1014.80,24.80,84.00,57.22,1.70,5.30,157.00
2016-06-26,10:00:00,0.00,26.00,1015.60,25.50,79.00,576.73,1.80,5.50,158.00
2016-06-26,11:00:00,0.00,27.00,1016.20,26.40,76.00,1327.20,3.00,8.10,151.00
2016-06-26,12:00:00,0.00,28.00,1016.40,27.10,73.00,2579.69,2.60,9.70,158.00
2016-06-27,12:00:00,0.00,28.00,1017.90,27.60,76.00,3371.83,2.70,6.70,131.00
2016-06-27,13:00:00,0.20,29.00,1018.10,27.40,82.00,2771.40,2.50,7.40,138.00
2016-06-27,14:00:00,0.00,30.00,1017.90,28.20,77.00,2894.84,2.50,8.90,134.00
2016-06-27,15:00:00,0.00,31.00,1017.50,28.00,73.00,3505.46,3.20,8.80,140.00
2016-06-27,16:00:00,0.00,31.00,1017.10,28.00,76.00,2987.88,3.30,7.90,153.00
2016-06-27,17:00:00,0.00,30.00,1016.40,27.40,79.00,2465.06,2.30,8.90,111.00
2016-06-27,18:00:00,0.20,28.00,1016.80,25.80,88.00,1469.72,2.40,10.80,145.00
2016-06-27,19:00:00,0.00,28.00,1016.40,26.00,86.00,1291.75,1.20,6.00,126.00
2016-06-27,20:00:00,1.60,26.00,1017.00,26.00,93.00,166.53,0.50,7.50,146.00
2016-06-27,21:00:00,5.60,25.00,1017.40,22.50,95.00,1.60,0.50,3.00,182.00
2016-06-27,22:00:00,0.60,24.00,1017.40,22.50,95.00,-2.49,0.60,1.70,227.00
2016-06-27,23:00:00,0.00,24.00,1018.10,22.90,95.00,-2.19,1.70,5.10,116.00
2016-06-28,00:00:00,0.60,24.00,1018.20,22.80,94.00,-2.33,1.90,5.10,154.00
2016-06-28,01:00:00,1.00,24.00,1018.20,22.50,95.00,-3.02,0.70,5.10,118.00
2016-06-28,02:00:00,0.80,24.00,1018.00,22.60,95.00,-2.64,0.40,5.10,248.00
2016-06-28,03:00:00,0.00,23.00,1017.60,22.30,95.00,-3.15,0.60,2.10,162.00
2016-06-28,04:00:00,0.20,23.00,1017.10,21.80,95.00,-3.49,0.70,3.60,153.00
2016-06-28,05:00:00,0.00,22.00,1016.50,22.00,95.00,-3.53,1.50,4.50,133.00
2016-06-28,06:00:00,0.00,22.00,1016.20,22.70,87.00,-3.17,1.50,5.60,128.00
2016-06-28,07:00:00,0.00,22.00,1016.10,22.10,93.00,-3.48,0.30,4.40,213.00
2016-06-28,08:00:00,0.00,21.00,1016.60,20.30,94.00,-3.54,0.40,3.00,255.00
2016-06-28,09:00:00,0.00,20.00,1017.00,19.60,95.00,67.97,0.40,1.20,276.00
2016-06-28,10:00:00,0.00,21.00,1017.50,23.10,95.00,477.81,1.70,4.10,131.00
2016-06-28,11:00:00,0.00,24.00,1018.00,25.60,87.00,1161.89,1.30,5.10,141.00
2016-06-28,12:00:00,0.00,26.00,1018.10,27.40,86.00,2814.80,2.80,7.40,122.00
2016-06-28,13:00:00,0.00,29.00,1018.10,27.90,67.00,4948.03,2.90,7.30,125.00
2016-06-28,14:00:00,0.00,30.00,1018.00,28.30,62.00,3192.12,3.40,7.60,123.00
2016-06-28,15:00:00,0.00,31.00,1017.50,28.60,64.00,2183.80,2.20,8.60,135.00
2016-06-28,16:00:00,0.00,32.00,1017.00,28.80,59.00,4870.39,2.60,7.90,130.00
2016-06-28,17:00:00,0.00,32.00,1016.50,28.20,62.00,4388.35,2.60,8.10,137.00
2016-06-28,18:00:00,0.00,32.00,1016.10,28.00,62.00,3346.75,2.80,7.70,138.00
2016-06-28,19:00:00,0.00,32.00,1016.20,27.40,67.00,2085.57,2.10,8.10,144.00
2016-06-28,20:00:00,0.00,30.00,1016.50,26.60,72.00,408.90,2.10,6.70,143.00
2016-06-28,21:00:00,0.00,28.00,1016.60,25.50,74.00,1.53,1.70,6.20,142.00
2016-06-28,22:00:00,0.00,27.00,1016.90,25.40,73.00,-3.54,1.80,5.70,150.00
2016-06-28,23:00:00,0.00,26.00,1017.40,25.40,85.00,-3.51,2.40,6.90,142.00
2016-06-29,00:00:00,0.00,26.00,1017.60,25.00,79.00,-3.51,1.80,6.50,154.00
2016-06-29,01:00:00,0.00,26.00,1017.80,25.10,76.00,-3.49,1.70,6.60,124.00
2016-06-29,02:00:00,0.00,26.00,1017.70,25.40,75.00,-3.50,2.40,6.10,127.00
2016-06-29,03:00:00,0.20,26.00,1017.40,25.40,73.00,-3.33,1.90,7.10,128.00
2016-06-29,04:00:00,0.00,25.00,1016.90,24.70,73.00,-3.54,1.80,5.20,133.00
2016-06-29,05:00:00,0.00,25.00,1016.50,24.50,73.00,-3.54,1.30,5.20,134.00
2016-06-29,06:00:00,0.00,24.00,1016.20,24.10,75.00,-3.54,1.20,4.60,144.00
2016-06-29,07:00:00,0.00,24.00,1016.30,23.80,78.00,-3.54,1.20,3.90,143.00
2016-06-29,08:00:00,0.00,23.00,1016.50,22.70,88.00,-3.54,0.70,2.90,278.00
2016-06-29,09:00:00,0.00,22.00,1016.80,20.50,93.00,46.36,0.40,1.40,299.00
2016-06-29,10:00:00,0.00,22.00,1017.30,23.50,93.00,645.62,0.70,1.70,245.00
2016-06-29,11:00:00,0.00,25.00,1017.90,25.60,81.00,1799.22,1.10,2.80,214.00
2016-06-29,12:00:00,0.00,28.00,1017.90,27.30,76.00,2942.16,2.80,6.80,141.00
2016-06-29,13:00:00,0.00,29.00,1018.00,28.20,67.00,2744.23,3.30,8.30,149.00
2016-06-29,14:00:00,0.00,30.00,1017.80,27.90,68.00,2420.46,3.00,7.50,141.00
2016-06-29,15:00:00,0.40,28.00,1017.30,27.10,84.00,1670.20,2.30,8.20,158.00
2016-06-29,16:00:00,0.00,29.00,1016.70,27.20,75.00,2031.36,3.50,9.30,153.00
2016-06-29,17:00:00,0.00,29.00,1015.90,27.20,66.00,2916.45,3.10,9.30,154.00
2016-06-29,18:00:00,0.00,29.00,1015.70,26.90,66.00,1235.42,2.40,7.90,154.00
2016-06-29,19:00:00,0.00,30.00,1015.70,27.30,62.00,2063.03,1.80,7.20,158.00
2016-06-29,20:00:00,0.00,29.00,1016.00,26.40,65.00,533.53,1.80,6.60,161.00
2016-06-29,21:00:00,0.00,27.00,1016.50,25.10,76.00,4.03,0.80,5.20,191.00
2016-06-29,22:00:00,0.00,25.00,1016.80,22.80,84.00,-3.54,0.60,4.20,201.00
2016-06-29,23:00:00,0.00,24.00,1017.30,22.00,88.00,-3.54,0.30,2.20,231.00
2016-06-30,00:00:00,0.00,23.00,1017.80,21.30,90.00,-3.54,0.30,1.20,252.00
2016-06-30,01:00:00,0.00,22.00,1017.80,20.80,93.00,-3.54,0.40,1.10,276.00
2016-06-30,02:00:00,0.00,22.00,1017.90,20.20,93.00,-3.54,0.40,1.40,286.00
2016-06-30,03:00:00,0.00,21.00,1017.50,20.00,94.00,-3.54,0.60,1.30,277.00
2016-06-30,04:00:00,0.00,21.00,1017.10,19.90,94.00,-3.54,0.30,1.60,333.00
2016-06-30,05:00:00,0.00,20.00,1016.60,19.50,95.00,-3.54,0.30,1.30,319.00
2016-06-30,06:00:00,0.00,20.00,1016.10,19.20,95.00,-3.52,0.30,1.30,248.00
2016-06-30,07:00:00,0.00,20.00,1015.90,19.10,95.00,-3.52,0.30,1.30,282.00
2016-06-30,08:00:00,0.00,20.00,1016.20,19.30,95.00,-3.52,0.50,1.50,269.00
2016-06-30,09:00:00,0.00,20.00,1016.30,19.70,95.00,61.88,0.40,1.70,287.00
2016-06-30,10:00:00,0.00,21.00,1017.00,23.10,95.00,639.94,1.10,2.90,209.00
2016-06-30,11:00:00,0.00,24.00,1017.40,26.40,84.00,2473.45,2.80,6.00,137.00
2016-06-30,12:00:00,0.00,28.00,1017.60,27.40,72.00,3075.76,2.50,7.50,139.00
2016-06-30,13:00:00,0.00,29.00,1017.50,28.60,73.00,3196.75,2.60,7.60,131.00
2016-06-30,14:00:00,0.00,31.00,1017.50,29.00,69.00,2421.36,2.70,8.60,132.00
2016-06-30,15:00:00,0.00,32.00,1017.00,29.00,66.00,2546.43,2.90,8.60,144.00
2016-06-30,16:00:00,0.00,32.00,1016.10,28.90,72.00,2441.68,3.10,7.60,155.00
2016-06-30,17:00:00,0.00,32.00,1015.30,28.70,70.00,3742.55,3.10,8.50,138.00
2016-06-30,18:00:00,0.00,32.00,1014.80,28.00,71.00,2179.44,3.10,7.60,133.00
2016-06-30,19:00:00,0.00,31.00,1014.80,27.40,72.00,1155.52,2.40,8.80,142.00
2016-06-30,20:00:00,0.00,29.00,1015.40,26.80,81.00,413.08,1.00,7.20,129.00
2016-06-30,21:00:00,1.20,27.00,1015.60,25.10,92.00,4.33,0.60,6.80,159.00
2016-06-30,22:00:00,0.00,26.00,1016.20,24.70,93.00,-3.44,2.10,6.10,137.00
2016-06-30,23:00:00,0.00,26.00,1016.90,25.20,83.00,-2.72,2.70,8.50,132.00
2016-07-01,03:00:00,0.40,26.00,1017.00,25.30,89.00,-3.45,0.70,7.90,169.00
2016-07-01,04:00:00,0.00,24.00,1016.50,22.70,94.00,-3.54,1.10,3.20,144.00
2016-07-01,05:00:00,0.00,24.00,1015.80,24.50,94.00,-3.44,1.60,5.60,131.00
2016-07-01,06:00:00,1.60,24.00,1015.50,24.10,92.00,-3.30,2.10,8.00,125.00
2016-07-01,07:00:00,0.00,24.00,1015.40,23.50,92.00,-2.98,1.90,5.20,121.00
2016-07-01,08:00:00,0.00,24.00,1015.60,23.80,92.00,-3.12,1.10,5.30,142.00
2016-07-01,09:00:00,0.00,23.00,1015.90,22.90,95.00,44.11,0.50,3.30,162.00
2016-07-01,10:00:00,0.00,24.00,1016.50,25.50,95.00,756.88,1.70,4.30,156.00
2016-07-01,11:00:00,0.00,26.00,1017.10,25.90,84.00,1245.39,2.10,6.50,154.00
2016-07-01,12:00:00,0.40,27.00,1017.40,26.80,91.00,2402.63,3.50,8.20,124.00
2016-07-01,13:00:00,0.00,29.00,1017.40,28.30,77.00,3376.13,2.80,8.20,123.00
2016-07-01,14:00:00,0.00,30.00,1017.50,28.20,77.00,3444.76,2.90,9.50,112.00
2016-07-01,15:00:00,0.20,31.00,1017.10,28.20,81.00,2995.07,3.00,9.60,113.00
2016-07-01,16:00:00,0.00,31.00,1016.20,28.40,83.00,3503.36,3.00,9.00,132.00
2016-07-01,17:00:00,0.00,32.00,1015.20,28.60,71.00,3784.11,3.20,8.50,125.00
2016-07-01,18:00:00,0.00,33.00,1014.80,28.40,68.00,3054.58,3.10,7.10,138.00
2016-07-01,19:00:00,0.00,32.00,1015.00,27.70,70.00,1417.94,2.40,7.00,136.00
2016-07-01,20:00:00,0.00,30.00,1015.30,26.70,79.00,314.36,1.70,5.80,136.00
2016-07-01,21:00:00,0.00,28.00,1015.60,25.70,79.00,2.01,2.20,6.20,137.00
2016-07-01,22:00:00,0.00,27.00,1016.20,25.60,80.00,-3.54,2.20,5.80,135.00
2016-07-01,23:00:00,0.00,27.00,1016.90,25.40,75.00,-3.54,1.80,5.80,124.00
2016-07-02,00:00:00,0.00,26.00,1017.30,25.30,76.00,-3.54,1.50,5.50,126.00
2016-07-02,01:00:00,0.00,26.00,1017.30,25.80,76.00,-3.50,1.60,5.10,125.00
2016-07-02,02:00:00,0.20,26.00,1017.20,25.20,91.00,-3.52,0.70,8.80,151.00
2016-07-02,03:00:00,0.00,25.00,1016.90,23.10,94.00,-3.54,1.00,3.10,139.00
2016-07-02,04:00:00,0.00,24.00,1016.30,23.90,94.00,-3.54,1.70,4.70,130.00
2016-07-02,05:00:00,0.00,24.00,1015.90,24.70,87.00,-3.22,1.70,5.80,131.00
2016-07-02,06:00:00,0.00,25.00,1015.20,25.00,83.00,-3.11,1.60,5.10,139.00
2016-07-02,07:00:00,0.00,25.00,1015.20,25.00,82.00,-3.51,2.40,5.90,129.00
2016-07-02,08:00:00,0.00,25.00,1015.60,25.00,83.00,-3.50,2.10,5.40,144.00
2016-07-02,09:00:00,0.00,25.00,1016.10,24.60,85.00,49.18,1.80,5.00,147.00
2016-07-02,10:00:00,0.00,25.00,1016.70,25.70,86.00,539.81,1.90,5.30,143.00
2016-07-02,11:00:00,0.40,27.00,1017.30,26.80,85.00,1798.04,2.20,6.70,133.00
2016-07-02,12:00:00,0.00,28.00,1017.60,27.40,83.00,2780.06,2.70,7.40,150.00
2016-07-02,13:00:00,0.00,29.00,1017.80,27.50,81.00,2855.62,2.60,8.70,123.00
2016-07-02,14:00:00,0.00,30.00,1017.40,28.00,76.00,3145.36,3.00,7.50,139.00
2016-07-02,15:00:00,0.20,30.00,1016.70,27.10,85.00,2768.91,2.00,7.50,121.00
2016-07-02,16:00:00,0.60,30.00,1015.90,28.10,90.00,1566.24,2.30,8.00,152.00
2016-07-02,17:00:00,1.40,28.00,1015.20,25.90,89.00,1050.23,3.30,9.00,113.00
2016-07-02,18:00:00,0.20,27.00,1015.20,25.50,91.00,970.56,1.90,9.00,132.00
2016-07-02,19:00:00,0.00,28.00,1015.10,26.30,83.00,1075.08,2.70,6.60,136.00
2016-07-02,20:00:00,0.00,28.00,1015.60,26.10,79.00,448.43,1.50,6.40,138.00
2016-07-02,21:00:00,0.00,27.00,1016.10,25.60,79.00,4.07,1.30,6.30,147.00
2016-07-02,22:00:00,0.00,26.00,1016.60,24.90,79.00,-3.54,1.80,5.10,143.00
2016-07-02,23:00:00,0.00,26.00,1017.30,25.20,78.00,-3.54,1.90,5.00,152.00
2016-07-03,00:00:00,0.00,26.00,1017.90,25.40,77.00,-3.54,1.40,6.40,130.00
2016-07-03,01:00:00,0.00,26.00,1018.00,24.90,78.00,-3.54,1.40,5.10,150.00
2016-07-03,02:00:00,0.00,25.00,1018.00,24.90,78.00,-3.54,1.70,4.70,146.00
2016-07-03,03:00:00,0.00,25.00,1018.00,24.80,82.00,-3.54,1.20,4.40,157.00
